CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|NOMBRE_DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|CASILLA|NUM_ACTA_IMPRESO|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PES|RSP|FXM|CI|PAN-PRI-PRD|PAN-PRI|PAN-PRD|PRI-PRD|PVEM-PT-MORENA|PVEM-PT|PVEM-MORENA|PT-MORENA|CANDIDATO/A NO REGISTRADO/A|VOTOS NULOS|TOTAL_VOTOS_CALCULADOS|LISTA_NOMINAL|OBSERVACIONES|MECANISMOS_TRASLADO|FECHA_HORA|MUNICIPIO
160181C0200'|160181C020095566|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|2|C|0|No urbana|2|1|98|4|2|4|1|165|0|1|1|0|1|3|0|1|0|0|0|0|0|11|293|520|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:41|ARTEAGA
160181C0200'|160181C020095566|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|2|C|0|No urbana|2|1|98|4|2|4|1|165|0|1|1|0|1|3|0|1|0|0|0|0|0|11|293|520|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:41|ARTEAGA
160181C0100'|160181C010095565|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|1|C|0|No urbana|2|1|95|3|2|7|1|172|3|1|4|0|0|1|0|1|0|0|0|0|0|8|299|520|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:41|ARTEAGA
160181C0100'|160181C010095565|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|1|C|0|No urbana|2|1|95|3|2|7|1|172|3|1|4|0|0|1|0|1|0|0|0|0|0|8|299|520|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:41|ARTEAGA
160181C0100'|160181C010095565|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|1|C|0|No urbana|2|1|95|3|2|7|1|172|3|1|4|0|0|1|0|1|0|0|0|0|0|8|299|520|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:41|ARTEAGA
160181C0100'|160181C010095565|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|1|C|0|No urbana|2|1|95|3|2|7|1|172|3|1|4|0|0|1|0|1|0|0|0|0|0|8|299|520|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:41|ARTEAGA
160181E0100'|160181E010096978|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|1|E|0|No urbana|2|3|37|8|4|0|0|38|1|0|0|0|1|0|0|0|0|0|0|0|0|3|95|135|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:07|ARTEAGA
160181E0100'|160181E010096978|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|1|E|0|No urbana|2|3|37|8|4|0|0|38|1|0|0|0|1|0|0|0|0|0|0|0|0|3|95|135|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:07|ARTEAGA
160181E0100'|160181E010096978|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|1|E|0|No urbana|2|3|37|8|4|0|0|38|1|0|0|0|1|0|0|0|0|0|0|0|0|3|95|135|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:07|ARTEAGA
160181E0100'|160181E010096978|16|MICHOACï¿½N|1|LAZARO CARDENAS|181|1|E|0|No urbana|2|3|37|8|4|0|0|38|1|0|0|0|1|0|0|0|0|0|0|0|0|3|95|135|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:07|ARTEAGA
160182B0100'|160182B010097671|16|MICHOACï¿½N|1|LAZARO CARDENAS|182|1|B|0|No urbana|2|7|43|6|1|8|0|68|1|1|0|0|0|0|0|0|0|0|0|0|0|2|137|237|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:15|ARTEAGA
160183B0100'|160183B010097672|16|MICHOACï¿½N|1|LAZARO CARDENAS|183|1|B|0|No urbana|2|3|14|10|0|0|2|28|0|1|0|0|0|1|0|0|0|0|0|0|0|8|67|104|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:47|ARTEAGA
160420B0100'|160420B010097673|16|MICHOACï¿½N|1|LAZARO CARDENAS|420|1|B|0|No urbana|2|4|196|2|25|4|1|41|0|1|0|0|0|0|0|0|0|0|0|0|0|21|295|444|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:32|CHURUMUCO
160420B0100'|160420B010097673|16|MICHOACï¿½N|1|LAZARO CARDENAS|420|1|B|0|No urbana|2|4|196|2|25|4|1|41|0|1|0|0|0|0|0|0|0|0|0|0|0|21|295|444|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:32|CHURUMUCO
160420C0100'|160420C010095567|16|MICHOACï¿½N|1|LAZARO CARDENAS|420|1|C|0|No urbana|2|1|182|1|43|2|1|39|0|1|0|0|0|0|0|0|0|0|0|0|0|21|291|443|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:56|CHURUMUCO
160420C0100'|160420C010095567|16|MICHOACï¿½N|1|LAZARO CARDENAS|420|1|C|0|No urbana|2|1|182|1|43|2|1|39|0|1|0|0|0|0|0|0|0|0|0|0|0|21|291|443|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:56|CHURUMUCO
160421B0100'|160421B010097674|16|MICHOACï¿½N|1|LAZARO CARDENAS|421|1|B|0|No urbana|2|1|305|2|26|2|0|30|1|0|0|0|0|0|0|0|0|0|0|0|0|9|376|674|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:53|CHURUMUCO
160421B0100'|160421B010097674|16|MICHOACï¿½N|1|LAZARO CARDENAS|421|1|B|0|No urbana|2|1|305|2|26|2|0|30|1|0|0|0|0|0|0|0|0|0|0|0|0|9|376|674|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:53|CHURUMUCO
160421C0100'|160421C010092691|16|MICHOACï¿½N|1|LAZARO CARDENAS|421|1|C|0|No urbana|2|1|321|6|39|2|0|36|2|0|3|0|0|0|0|1|0|0|0|0|0|11|422|673|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:52|CHURUMUCO
160421C0100'|160421C010092691|16|MICHOACï¿½N|1|LAZARO CARDENAS|421|1|C|0|No urbana|2|1|321|6|39|2|0|36|2|0|3|0|0|0|0|1|0|0|0|0|0|11|422|673|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:52|CHURUMUCO
160422B0100'|160422B010097675|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|1|B|0|No urbana|2|3|293|11|14|3|4|48|1|0|0|0|0|0|0|1|0|0|0|0|0|6|384|568|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:01|CHURUMUCO
160422B0100'|160422B010097675|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|1|B|0|No urbana|2|3|293|11|14|3|4|48|1|0|0|0|0|0|0|1|0|0|0|0|0|6|384|568|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:01|CHURUMUCO
160422B0100'|160422B010097675|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|1|B|0|No urbana|2|3|293|11|14|3|4|48|1|0|0|0|0|0|0|1|0|0|0|0|0|6|384|568|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:01|CHURUMUCO
160422C0200'|160422C020092692|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|2|C|0|No urbana|2|6|289|2|28|0|2|47|0|0|1|0|0|0|0|0|0|0|0|0|0|9|384|567|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:08|CHURUMUCO
160422C0200'|160422C020092692|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|2|C|0|No urbana|2|6|289|2|28|0|2|47|0|0|1|0|0|0|0|0|0|0|0|0|0|9|384|567|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:08|CHURUMUCO
160422C0200'|160422C020092692|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|2|C|0|No urbana|2|6|289|2|28|0|2|47|0|0|1|0|0|0|0|0|0|0|0|0|0|9|384|567|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:08|CHURUMUCO
160422C0100'|160422C010098121|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|1|C|0|No urbana|2|0|277|5|21|3|0|47|0|0|1|0|1|0|0|0|0|0|0|0|0|8|363|567|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:10|CHURUMUCO
160422C0100'|160422C010098121|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|1|C|0|No urbana|2|0|277|5|21|3|0|47|0|0|1|0|1|0|0|0|0|0|0|0|0|8|363|567|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:10|CHURUMUCO
160422C0100'|160422C010098121|16|MICHOACï¿½N|1|LAZARO CARDENAS|422|1|C|0|No urbana|2|0|277|5|21|3|0|47|0|0|1|0|1|0|0|0|0|0|0|0|0|8|363|567|Recuento (Para recuento (SRA))|F-I|09/06/2021 17:06:10|CHURUMUCO
160423B0100'|160423B010097676|16|MICHOACï¿½N|1|LAZARO CARDENAS|423|1|B|0|No urbana|2|0|258|0|35|0|0|42|0|0|0|0|0|0|0|2|0|0|0|0|0|18|355|562|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:05|CHURUMUCO
160423B0100'|160423B010097676|16|MICHOACï¿½N|1|LAZARO CARDENAS|423|1|B|0|No urbana|2|0|258|0|35|0|0|42|0|0|0|0|0|0|0|2|0|0|0|0|0|18|355|562|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:05|CHURUMUCO
160423C0100'|160423C010092693|16|MICHOACï¿½N|1|LAZARO CARDENAS|423|1|C|0|No urbana|2|1|258|2|30|2|1|42|5|1|1|0|0|0|0|0|0|0|0|0|0|8|351|561|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:59|CHURUMUCO
160423C0100'|160423C010092693|16|MICHOACï¿½N|1|LAZARO CARDENAS|423|1|C|0|No urbana|2|1|258|2|30|2|1|42|5|1|1|0|0|0|0|0|0|0|0|0|0|8|351|561|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:59|CHURUMUCO
160424B0100'|160424B010097818|16|MICHOACï¿½N|1|LAZARO CARDENAS|424|1|B|0|No urbana|2|0|209|4|7|1|0|6|0|0|0|0|0|0|0|2|0|0|0|0|0|4|233|618|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:40|CHURUMUCO
160425B0100'|160425B010097819|16|MICHOACï¿½N|1|LAZARO CARDENAS|425|1|B|0|No urbana|2|0|208|1|7|4|2|21|0|0|2|0|1|0|0|0|0|0|0|0|1|3|250|369|Recuento (Para recuento (SRA))|F-I|09/06/2021 18:06:46|CHURUMUCO
160426B0100'|160426B010097820|16|MICHOACï¿½N|1|LAZARO CARDENAS|426|1|B|0|No urbana|2|0|218|3|15|2|1|39|1|0|1|0|0|0|0|0|0|0|0|0|0|12|292|452|Recuento (Para recuento (SRA))|F-I|10/06/2021 05:06:39|CHURUMUCO
160426B0100'|160426B010097820|16|MICHOACï¿½N|1|LAZARO CARDENAS|426|1|B|0|No urbana|2|0|218|3|15|2|1|39|1|0|1|0|0|0|0|0|0|0|0|0|0|12|292|452|Recuento (Para recuento (SRA))|F-I|10/06/2021 05:06:39|CHURUMUCO
160426C0100'|160426C010092694|16|MICHOACï¿½N|1|LAZARO CARDENAS|426|1|C|0|No urbana|2|1|206|5|14|5|1|38|1|2|1|0|0|0|0|0|0|0|0|0|0|11|285|451|Recuento (Para recuento (SRA))|F-I|09/06/2021 18:06:16|CHURUMUCO
160426C0100'|160426C010092694|16|MICHOACï¿½N|1|LAZARO CARDENAS|426|1|C|0|No urbana|2|1|206|5|14|5|1|38|1|2|1|0|0|0|0|0|0|0|0|0|0|11|285|451|Recuento (Para recuento (SRA))|F-I|09/06/2021 18:06:16|CHURUMUCO
160427B0100'|160427B010097821|16|MICHOACï¿½N|1|LAZARO CARDENAS|427|1|B|0|No urbana|2|1|97|6|7|3|0|24|4|0|3|0|0|0|0|2|0|0|0|0|0|3|150|232|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:58|CHURUMUCO
160427B0100'|160427B010097821|16|MICHOACï¿½N|1|LAZARO CARDENAS|427|1|B|0|No urbana|2|1|97|6|7|3|0|24|4|0|3|0|0|0|0|2|0|0|0|0|0|3|150|232|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:58|CHURUMUCO
160427E0100'|160427E010096979|16|MICHOACï¿½N|1|LAZARO CARDENAS|427|1|E|0|No urbana|2|0|138|0|1|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|143|212|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:34|CHURUMUCO
160427E0100'|160427E010096979|16|MICHOACï¿½N|1|LAZARO CARDENAS|427|1|E|0|No urbana|2|0|138|0|1|0|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|1|143|212|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:34|CHURUMUCO
160428B0100'|160428B010097822|16|MICHOACï¿½N|1|LAZARO CARDENAS|428|1|B|0|No urbana|2|2|277|18|4|7|1|48|1|1|3|0|0|0|0|0|0|0|0|0|0|19|381|643|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:08|CHURUMUCO
160429B0100'|160429B010097823|16|MICHOACï¿½N|1|LAZARO CARDENAS|429|1|B|0|No urbana|2|0|165|0|4|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|4|175|397|Recuento (Para recuento (SRA))|F-I|09/06/2021 18:06:07|CHURUMUCO
160429C0100'|160429C010098122|16|MICHOACï¿½N|1|LAZARO CARDENAS|429|1|C|0|No urbana|2|0|185|0|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|197|396|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:42|CHURUMUCO
160430B0100'|160430B010097824|16|MICHOACï¿½N|1|LAZARO CARDENAS|430|1|B|0|No urbana|2|0|35|0|381|0|0|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|421|588|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:14|CHURUMUCO
160431B0100'|160431B010097825|16|MICHOACï¿½N|1|LAZARO CARDENAS|431|1|B|0|No urbana|2|0|124|0|63|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|187|293|Recuento (Para recuento (SRA))|F-I|09/06/2021 18:06:43|CHURUMUCO
160432B0100'|160432B010097826|16|MICHOACï¿½N|1|LAZARO CARDENAS|432|1|B|0|No urbana|2|0|344|0|15|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2|363|457|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:30|CHURUMUCO
160432B0100'|160432B010097826|16|MICHOACï¿½N|1|LAZARO CARDENAS|432|1|B|0|No urbana|2|0|344|0|15|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|2|363|457|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:30|CHURUMUCO
160432C0100'|160432C010092695|16|MICHOACï¿½N|1|LAZARO CARDENAS|432|1|C|0|No urbana|2|0|350|0|5|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|356|456|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:01|CHURUMUCO
160432C0100'|160432C010092695|16|MICHOACï¿½N|1|LAZARO CARDENAS|432|1|C|0|No urbana|2|0|350|0|5|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|356|456|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:01|CHURUMUCO
160467B0100'|160467B010097827|16|MICHOACï¿½N|1|LAZARO CARDENAS|467|1|B|0|Urbana|2|5|24|20|31|11|4|206|1|1|4|0|0|0|0|0|0|0|0|0|0|26|333|743|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:50|GABRIEL ZAMORA
160467B0100'|160467B010097827|16|MICHOACï¿½N|1|LAZARO CARDENAS|467|1|B|0|Urbana|2|5|24|20|31|11|4|206|1|1|4|0|0|0|0|0|0|0|0|0|0|26|333|743|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:50|GABRIEL ZAMORA
160467C0100'|160467C010092696|16|MICHOACï¿½N|1|LAZARO CARDENAS|467|1|C|0|Urbana|2|6|30|19|31|10|1|223|1|2|1|0|0|0|0|0|0|0|0|0|0|17|341|742|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:38|GABRIEL ZAMORA
160467C0100'|160467C010092696|16|MICHOACï¿½N|1|LAZARO CARDENAS|467|1|C|0|Urbana|2|6|30|19|31|10|1|223|1|2|1|0|0|0|0|0|0|0|0|0|0|17|341|742|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:38|GABRIEL ZAMORA
160468B0100'|160468B010097828|16|MICHOACï¿½N|1|LAZARO CARDENAS|468|1|B|0|No urbana|2|6|7|24|26|9|1|271|0|2|1|0|0|0|0|0|0|0|0|0|0|11|358|600|Recuento (Para recuento (SRA))|F-I|10/06/2021 05:06:11|GABRIEL ZAMORA
160468B0100'|160468B010097828|16|MICHOACï¿½N|1|LAZARO CARDENAS|468|1|B|0|No urbana|2|6|7|24|26|9|1|271|0|2|1|0|0|0|0|0|0|0|0|0|0|11|358|600|Recuento (Para recuento (SRA))|F-I|10/06/2021 05:06:11|GABRIEL ZAMORA
160468E0100'|160468E010098178|16|MICHOACï¿½N|1|LAZARO CARDENAS|468|1|E|0|No urbana|2|1|3|5|10|8|2|54|1|0|1|0|0|1|0|0|0|0|0|0|0|6|92|405|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:31|GABRIEL ZAMORA
160468E0100'|160468E010098178|16|MICHOACï¿½N|1|LAZARO CARDENAS|468|1|E|0|No urbana|2|1|3|5|10|8|2|54|1|0|1|0|0|1|0|0|0|0|0|0|0|6|92|405|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:31|GABRIEL ZAMORA
160469B0100'|160469B010097829|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|1|B|0|Urbana|2|5|13|11|28|7|5|287|2|1|5|0|0|0|0|0|0|0|0|0|0|23|387|650|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:26|GABRIEL ZAMORA
160469B0100'|160469B010097829|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|1|B|0|Urbana|2|5|13|11|28|7|5|287|2|1|5|0|0|0|0|0|0|0|0|0|0|23|387|650|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:26|GABRIEL ZAMORA
160469B0100'|160469B010097829|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|1|B|0|Urbana|2|5|13|11|28|7|5|287|2|1|5|0|0|0|0|0|0|0|0|0|0|23|387|650|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:26|GABRIEL ZAMORA
160469C0200'|160469C020098124|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|2|C|0|Urbana|2|1|16|16|40|7|5|292|2|2|3|0|0|0|0|0|0|0|0|0|0|15|399|649|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:24|GABRIEL ZAMORA
160469C0200'|160469C020098124|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|2|C|0|Urbana|2|1|16|16|40|7|5|292|2|2|3|0|0|0|0|0|0|0|0|0|0|15|399|649|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:24|GABRIEL ZAMORA
160469C0200'|160469C020098124|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|2|C|0|Urbana|2|1|16|16|40|7|5|292|2|2|3|0|0|0|0|0|0|0|0|0|0|15|399|649|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:24|GABRIEL ZAMORA
160469C0100'|160469C010092697|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|1|C|0|Urbana|2|3|17|28|26|15|4|297|5|3|1|0|2|0|0|1|0|0|0|0|0|13|415|649|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:21|GABRIEL ZAMORA
160469C0100'|160469C010092697|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|1|C|0|Urbana|2|3|17|28|26|15|4|297|5|3|1|0|2|0|0|1|0|0|0|0|0|13|415|649|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:21|GABRIEL ZAMORA
160469C0100'|160469C010092697|16|MICHOACï¿½N|1|LAZARO CARDENAS|469|1|C|0|Urbana|2|3|17|28|26|15|4|297|5|3|1|0|2|0|0|1|0|0|0|0|0|13|415|649|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:21|GABRIEL ZAMORA
160470B0100'|160470B010097830|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|1|B|0|No urbana|2|1|9|13|16|9|2|233|6|5|1|0|0|0|0|0|0|0|0|0|0|7|302|528|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:57|GABRIEL ZAMORA
160470B0100'|160470B010097830|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|1|B|0|No urbana|2|1|9|13|16|9|2|233|6|5|1|0|0|0|0|0|0|0|0|0|0|7|302|528|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:57|GABRIEL ZAMORA
160470B0100'|160470B010097830|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|1|B|0|No urbana|2|1|9|13|16|9|2|233|6|5|1|0|0|0|0|0|0|0|0|0|0|7|302|528|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:57|GABRIEL ZAMORA
160470C0100'|160470C010098125|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|1|C|0|No urbana|2|5|10|19|14|8|1|222|2|2|2|0|0|0|0|0|0|0|0|0|0|16|301|528|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:43|GABRIEL ZAMORA
160470C0100'|160470C010098125|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|1|C|0|No urbana|2|5|10|19|14|8|1|222|2|2|2|0|0|0|0|0|0|0|0|0|0|16|301|528|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:43|GABRIEL ZAMORA
160470C0100'|160470C010098125|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|1|C|0|No urbana|2|5|10|19|14|8|1|222|2|2|2|0|0|0|0|0|0|0|0|0|0|16|301|528|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:43|GABRIEL ZAMORA
160470C0200'|160470C020092698|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|2|C|0|No urbana|2|1|10|18|21|8|3|198|1|4|0|0|0|0|0|1|0|0|0|0|0|15|280|527|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:59|GABRIEL ZAMORA
160470C0200'|160470C020092698|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|2|C|0|No urbana|2|1|10|18|21|8|3|198|1|4|0|0|0|0|0|1|0|0|0|0|0|15|280|527|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:59|GABRIEL ZAMORA
160470C0200'|160470C020092698|16|MICHOACï¿½N|1|LAZARO CARDENAS|470|2|C|0|No urbana|2|1|10|18|21|8|3|198|1|4|0|0|0|0|0|1|0|0|0|0|0|15|280|527|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:59|GABRIEL ZAMORA
160471B0100'|160471B010097831|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|1|B|0|No urbana|2|1|14|15|19|14|3|158|4|4|4|0|0|0|0|1|0|0|0|0|0|11|248|536|Recuento (Para recuento (SRA))|F-I|09/06/2021 20:06:38|GABRIEL ZAMORA
160471B0100'|160471B010097831|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|1|B|0|No urbana|2|1|14|15|19|14|3|158|4|4|4|0|0|0|0|1|0|0|0|0|0|11|248|536|Recuento (Para recuento (SRA))|F-I|09/06/2021 20:06:38|GABRIEL ZAMORA
160471B0100'|160471B010097831|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|1|B|0|No urbana|2|1|14|15|19|14|3|158|4|4|4|0|0|0|0|1|0|0|0|0|0|11|248|536|Recuento (Para recuento (SRA))|F-I|09/06/2021 20:06:38|GABRIEL ZAMORA
160471C0200'|160471C020092700|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|2|C|0|No urbana|2|0|0|0|24|9|3|161|0|1|3|0|35|0|0|0|0|0|0|0|0|13|249|535|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:43|GABRIEL ZAMORA
160471C0200'|160471C020092700|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|2|C|0|No urbana|2|0|0|0|24|9|3|161|0|1|3|0|35|0|0|0|0|0|0|0|0|13|249|535|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:43|GABRIEL ZAMORA
160471C0200'|160471C020092700|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|2|C|0|No urbana|2|0|0|0|24|9|3|161|0|1|3|0|35|0|0|0|0|0|0|0|0|13|249|535|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:43|GABRIEL ZAMORA
160471C0100'|160471C010092699|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|1|C|0|No urbana|2|2|20|21|20|13|3|137|4|2|7|0|0|0|0|0|0|0|0|0|0|15|244|536|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:07|GABRIEL ZAMORA
160471C0100'|160471C010092699|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|1|C|0|No urbana|2|2|20|21|20|13|3|137|4|2|7|0|0|0|0|0|0|0|0|0|0|15|244|536|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:07|GABRIEL ZAMORA
160471C0100'|160471C010092699|16|MICHOACï¿½N|1|LAZARO CARDENAS|471|1|C|0|No urbana|2|2|20|21|20|13|3|137|4|2|7|0|0|0|0|0|0|0|0|0|0|15|244|536|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:07|GABRIEL ZAMORA
160472B0100'|160472B010097832|16|MICHOACï¿½N|1|LAZARO CARDENAS|472|1|B|0|Urbana|2|15|32|19|27|11|4|126|4|1|1|0|0|0|0|0|0|0|0|0|0|13|253|517|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:15|GABRIEL ZAMORA
160472B0100'|160472B010097832|16|MICHOACï¿½N|1|LAZARO CARDENAS|472|1|B|0|Urbana|2|15|32|19|27|11|4|126|4|1|1|0|0|0|0|0|0|0|0|0|0|13|253|517|Cotejo (Levantada en Casilla)|F-I|09/06/2021 14:06:15|GABRIEL ZAMORA
160472C0100'|160472C010092701|16|MICHOACï¿½N|1|LAZARO CARDENAS|472|1|C|0|Urbana|2|8|19|16|28|5|1|131|2|4|0|0|0|0|1|0|0|0|0|0|0|23|238|516|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:08|GABRIEL ZAMORA
160472C0100'|160472C010092701|16|MICHOACï¿½N|1|LAZARO CARDENAS|472|1|C|0|Urbana|2|8|19|16|28|5|1|131|2|4|0|0|0|0|1|0|0|0|0|0|0|23|238|516|Recuento (Para recuento (SRA))|F-I|09/06/2021 19:06:08|GABRIEL ZAMORA
160473B0100'|160473B010097833|16|MICHOACï¿½N|1|LAZARO CARDENAS|473|1|B|0|Urbana|2|4|11|26|27|27|5|132|3|0|1|0|0|0|1|1|0|0|0|0|0|9|247|520|Recuento (Para recuento (SRA))|F-I|09/06/2021 22:06:24|GABRIEL ZAMORA
160473B0100'|160473B010097833|16|MICHOACï¿½N|1|LAZARO CARDENAS|473|1|B|0|Urbana|2|4|11|26|27|27|5|132|3|0|1|0|0|0|1|1|0|0|0|0|0|9|247|520|Recuento (Para recuento (SRA))|F-I|09/06/2021 22:06:24|GABRIEL ZAMORA
