CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|NOMBRE_DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|CASILLA|NUM_ACTA_IMPRESO|PAN|PRI|PRD|PVEM|PT|MOVIMIENTO CIUDADANO|NUEVA ALIANZA|MORENA|ENCUENTRO SOCIAL|PAN_PRD_MC|PAN_PRD|PAN_MC|PRD_MC|PRI_PVEM_NA|PRI_PVEM|PRI_NA|PVEM_NA|PT_MORENA_PES|PT_MORENA|PT_PES|MORENA_PES|CAND_IND_01|CAND_IND_02|CNR|VN|TOTAL_VOTOS_CALCULADOS|LISTA_NOMINAL|OBSERVACIONES|MECANISMOS_TRASLADO|FECHA_HORA|MUNICIPIO
162254C0200'|162254C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|2|C|0|Urbana|6|49|23|57|18|21|6|7|133|5|1|1|1|0|0|0|0|0|1|1|0|0|49|0|0|19|392|700|Recuento (Para recuento (SRA))|D|05/07/18 19:39:19.323000|URUAPAN
162254C0200'|162254C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|2|C|0|Urbana|6|49|23|57|18|21|6|7|133|5|1|1|1|0|0|0|0|0|1|1|0|0|49|0|0|19|392|700|Recuento (Para recuento (SRA))|D|05/07/18 19:39:19.323000|URUAPAN
162254C0200'|162254C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|2|C|0|Urbana|6|49|23|57|18|21|6|7|133|5|1|1|1|0|0|0|0|0|1|1|0|0|49|0|0|19|392|700|Recuento (Para recuento (SRA))|D|05/07/18 19:39:19.323000|URUAPAN
162254C0200'|162254C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|2|C|0|Urbana|6|49|23|57|18|21|6|7|133|5|1|1|1|0|0|0|0|0|1|1|0|0|49|0|0|19|392|700|Recuento (Para recuento (SRA))|D|05/07/18 19:39:19.323000|URUAPAN
162254C0300'|162254C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|3|C|0|Urbana|6|42|27|51|12|14|11|6|142|11|0|0|0|1|0|0|0|0|4|1|0|0|55|0|0|25|402|700|Recuento (Para recuento (SRA))|D|05/07/18 20:39:41.671000|URUAPAN
162254C0300'|162254C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|3|C|0|Urbana|6|42|27|51|12|14|11|6|142|11|0|0|0|1|0|0|0|0|4|1|0|0|55|0|0|25|402|700|Recuento (Para recuento (SRA))|D|05/07/18 20:39:41.671000|URUAPAN
162254C0300'|162254C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|3|C|0|Urbana|6|42|27|51|12|14|11|6|142|11|0|0|0|1|0|0|0|0|4|1|0|0|55|0|0|25|402|700|Recuento (Para recuento (SRA))|D|05/07/18 20:39:41.671000|URUAPAN
162254C0300'|162254C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|3|C|0|Urbana|6|42|27|51|12|14|11|6|142|11|0|0|0|1|0|0|0|0|4|1|0|0|55|0|0|25|402|700|Recuento (Para recuento (SRA))|D|05/07/18 20:39:41.671000|URUAPAN
162254C0300'|162254C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2254|3|C|0|Urbana|6|42|27|51|12|14|11|6|142|11|0|0|0|1|0|0|0|0|4|1|0|0|55|0|0|25|402|700|Recuento (Para recuento (SRA))|D|05/07/18 20:39:41.671000|URUAPAN
162255B0100'|162255B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2255|1|B|0|Urbana|6|72|29|59|12|15|2|3|83|1|2|1|0|0|0|0|0|0|3|0|0|0|30|0|0|17|329|517|Recuento (Para recuento (SRA))|D|05/07/18 20:28:35.361000|URUAPAN
162255B0100'|162255B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2255|1|B|0|Urbana|6|72|29|59|12|15|2|3|83|1|2|1|0|0|0|0|0|0|3|0|0|0|30|0|0|17|329|517|Recuento (Para recuento (SRA))|D|05/07/18 20:28:35.361000|URUAPAN
162255C0100'|162255C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2255|1|C|0|Urbana|6|77|34|65|11|14|2|3|72|3|0|1|0|0|0|0|0|0|2|2|0|0|41|0|0|12|339|517|Recuento (Para recuento (SRA))|D|05/07/18 20:36:47.338000|URUAPAN
162255C0100'|162255C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2255|1|C|0|Urbana|6|77|34|65|11|14|2|3|72|3|0|1|0|0|0|0|0|0|2|2|0|0|41|0|0|12|339|517|Recuento (Para recuento (SRA))|D|05/07/18 20:36:47.338000|URUAPAN
162256B0100'|162256B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|1|B|0|Urbana|6|54|16|81|6|11|8|10|75|9|2|1|0|0|0|0|0|0|1|3|0|1|38|0|0|15|331|553|Recuento (Para recuento (SRA))|D|05/07/18 20:41:51.269000|URUAPAN
162256B0100'|162256B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|1|B|0|Urbana|6|54|16|81|6|11|8|10|75|9|2|1|0|0|0|0|0|0|1|3|0|1|38|0|0|15|331|553|Recuento (Para recuento (SRA))|D|05/07/18 20:41:51.269000|URUAPAN
162256B0100'|162256B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|1|B|0|Urbana|6|54|16|81|6|11|8|10|75|9|2|1|0|0|0|0|0|0|1|3|0|1|38|0|0|15|331|553|Recuento (Para recuento (SRA))|D|05/07/18 20:41:51.269000|URUAPAN
162256C0100'|162256C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|1|C|0|Urbana|6|43|15|101|10|5|3|1|92|5|1|1|0|0|0|0|0|0|1|1|1|0|28|0|0|15|323|553|Recuento (Para recuento (SRA))|D|05/07/18 21:56:11.586000|URUAPAN
162256C0100'|162256C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|1|C|0|Urbana|6|43|15|101|10|5|3|1|92|5|1|1|0|0|0|0|0|0|1|1|1|0|28|0|0|15|323|553|Recuento (Para recuento (SRA))|D|05/07/18 21:56:11.586000|URUAPAN
162256C0100'|162256C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|1|C|0|Urbana|6|43|15|101|10|5|3|1|92|5|1|1|0|0|0|0|0|0|1|1|1|0|28|0|0|15|323|553|Recuento (Para recuento (SRA))|D|05/07/18 21:56:11.586000|URUAPAN
162256C0200'|162256C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|2|C|0|Urbana|6|54|20|92|11|18|4|2|76|3|1|3|0|0|0|0|0|0|1|0|0|0|28|0|0|16|329|553|Recuento (Para recuento (SRA))|D|05/07/18 20:48:37.212000|URUAPAN
162256C0200'|162256C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|2|C|0|Urbana|6|54|20|92|11|18|4|2|76|3|1|3|0|0|0|0|0|0|1|0|0|0|28|0|0|16|329|553|Recuento (Para recuento (SRA))|D|05/07/18 20:48:37.212000|URUAPAN
162256C0200'|162256C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2256|2|C|0|Urbana|6|54|20|92|11|18|4|2|76|3|1|3|0|0|0|0|0|0|1|0|0|0|28|0|0|16|329|553|Recuento (Para recuento (SRA))|D|05/07/18 20:48:37.212000|URUAPAN
162257B0100'|162257B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2257|1|B|0|Urbana|6|62|15|52|14|12|3|2|62|3|2|1|0|0|0|0|0|0|2|1|0|0|35|0|0|9|275|423|Recuento (Para recuento (SRA))|D|05/07/18 20:44:13.423000|URUAPAN
162257B0100'|162257B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2257|1|B|0|Urbana|6|62|15|52|14|12|3|2|62|3|2|1|0|0|0|0|0|0|2|1|0|0|35|0|0|9|275|423|Recuento (Para recuento (SRA))|D|05/07/18 20:44:13.423000|URUAPAN
162257C0100'|162257C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2257|1|C|0|Urbana|6|71|10|38|10|9|7|0|65|1|1|0|0|0|0|0|0|0|1|0|0|0|32|0|0|11|256|422|Cotejo (Levantada en Casilla)|D|05/07/18 12:17:18.920000|URUAPAN
162257C0100'|162257C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2257|1|C|0|Urbana|6|71|10|38|10|9|7|0|65|1|1|0|0|0|0|0|0|0|1|0|0|0|32|0|0|11|256|422|Cotejo (Levantada en Casilla)|D|05/07/18 12:17:18.920000|URUAPAN
162258B0100'|162258B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2258|1|B|0|Urbana|6|60|24|105|25|23|27|5|99|8|1|0|1|0|0|0|0|0|3|2|1|1|72|0|0|22|479|689|Cotejo (Levantada en Casilla)|D|05/07/18 11:19:22.425000|URUAPAN
162259B0100'|162259B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2259|1|B|0|Urbana|6|47|29|105|15|12|6|5|107|5|0|1|0|0|0|0|0|0|0|0|0|0|43|0|0|22|397|661|Recuento (Para recuento (SRA))|D|05/07/18 21:49:07.550000|URUAPAN
162259B0100'|162259B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2259|1|B|0|Urbana|6|47|29|105|15|12|6|5|107|5|0|1|0|0|0|0|0|0|0|0|0|0|43|0|0|22|397|661|Recuento (Para recuento (SRA))|D|05/07/18 21:49:07.550000|URUAPAN
162259C0100'|162259C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2259|1|C|0|Urbana|6|65|36|87|15|16|3|2|108|8|3|5|0|0|0|0|0|0|1|4|0|0|42|0|0|18|413|661|Recuento (Para recuento (SRA))|D|05/07/18 21:00:57.506000|URUAPAN
162259C0100'|162259C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2259|1|C|0|Urbana|6|65|36|87|15|16|3|2|108|8|3|5|0|0|0|0|0|0|1|4|0|0|42|0|0|18|413|661|Recuento (Para recuento (SRA))|D|05/07/18 21:00:57.506000|URUAPAN
162260B0100'|162260B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|1|B|0|Urbana|6|25|17|75|8|13|5|5|100|7|0|0|0|1|0|0|0|0|3|4|0|0|36|0|0|21|320|568|Recuento (Para recuento (SRA))|D|05/07/18 20:55:56.392000|URUAPAN
162260B0100'|162260B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|1|B|0|Urbana|6|25|17|75|8|13|5|5|100|7|0|0|0|1|0|0|0|0|3|4|0|0|36|0|0|21|320|568|Recuento (Para recuento (SRA))|D|05/07/18 20:55:56.392000|URUAPAN
162260B0100'|162260B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|1|B|0|Urbana|6|25|17|75|8|13|5|5|100|7|0|0|0|1|0|0|0|0|3|4|0|0|36|0|0|21|320|568|Recuento (Para recuento (SRA))|D|05/07/18 20:55:56.392000|URUAPAN
162260B0100'|162260B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|1|B|0|Urbana|6|25|17|75|8|13|5|5|100|7|0|0|0|1|0|0|0|0|3|4|0|0|36|0|0|21|320|568|Recuento (Para recuento (SRA))|D|05/07/18 20:55:56.392000|URUAPAN
162260C0100'|162260C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|1|C|0|Urbana|6|34|19|60|6|13|4|2|108|9|2|0|0|0|0|0|0|0|3|2|0|2|37|0|0|12|313|568|Recuento (Para recuento (SRA))|D|05/07/18 20:58:49.326000|URUAPAN
162260C0100'|162260C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|1|C|0|Urbana|6|34|19|60|6|13|4|2|108|9|2|0|0|0|0|0|0|0|3|2|0|2|37|0|0|12|313|568|Recuento (Para recuento (SRA))|D|05/07/18 20:58:49.326000|URUAPAN
162260C0100'|162260C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|1|C|0|Urbana|6|34|19|60|6|13|4|2|108|9|2|0|0|0|0|0|0|0|3|2|0|2|37|0|0|12|313|568|Recuento (Para recuento (SRA))|D|05/07/18 20:58:49.326000|URUAPAN
162260C0100'|162260C010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|1|C|0|Urbana|6|34|19|60|6|13|4|2|108|9|2|0|0|0|0|0|0|0|3|2|0|2|37|0|0|12|313|568|Recuento (Para recuento (SRA))|D|05/07/18 20:58:49.326000|URUAPAN
162260C0200'|162260C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|2|C|0|Urbana|6|30|20|67|9|10|7|4|104|4|0|1|0|0|0|0|0|0|3|1|0|1|28|0|0|21|310|567|Recuento (Para recuento (SRA))|D|05/07/18 21:02:46.051000|URUAPAN
162260C0200'|162260C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|2|C|0|Urbana|6|30|20|67|9|10|7|4|104|4|0|1|0|0|0|0|0|0|3|1|0|1|28|0|0|21|310|567|Recuento (Para recuento (SRA))|D|05/07/18 21:02:46.051000|URUAPAN
162260C0200'|162260C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|2|C|0|Urbana|6|30|20|67|9|10|7|4|104|4|0|1|0|0|0|0|0|0|3|1|0|1|28|0|0|21|310|567|Recuento (Para recuento (SRA))|D|05/07/18 21:02:46.051000|URUAPAN
162260C0200'|162260C020006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|2|C|0|Urbana|6|30|20|67|9|10|7|4|104|4|0|1|0|0|0|0|0|0|3|1|0|1|28|0|0|21|310|567|Recuento (Para recuento (SRA))|D|05/07/18 21:02:46.051000|URUAPAN
162260C0300'|162260C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|3|C|0|Urbana|6|27|18|56|5|22|7|3|117|4|0|0|0|0|0|0|0|0|0|3|0|1|38|0|0|16|317|567|Recuento (Para recuento (SRA))|D|05/07/18 21:05:07.298000|URUAPAN
162260C0300'|162260C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|3|C|0|Urbana|6|27|18|56|5|22|7|3|117|4|0|0|0|0|0|0|0|0|0|3|0|1|38|0|0|16|317|567|Recuento (Para recuento (SRA))|D|05/07/18 21:05:07.298000|URUAPAN
162260C0300'|162260C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|3|C|0|Urbana|6|27|18|56|5|22|7|3|117|4|0|0|0|0|0|0|0|0|0|3|0|1|38|0|0|16|317|567|Recuento (Para recuento (SRA))|D|05/07/18 21:05:07.298000|URUAPAN
162260C0300'|162260C030006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2260|3|C|0|Urbana|6|27|18|56|5|22|7|3|117|4|0|0|0|0|0|0|0|0|0|3|0|1|38|0|0|16|317|567|Recuento (Para recuento (SRA))|D|05/07/18 21:05:07.298000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261B0100'|162261B010006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|1|B|0|Rural|6|31|16|76|12|19|4|1|90|8|0|0|0|0|0|0|0|0|1|2|0|0|39|0|0|22|321|670|Recuento (Para recuento (SRA))|D|05/07/18 21:06:56.165000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0700'|162261C070006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|7|C|0|Rural|6|25|20|73|10|16|5|1|113|3|2|0|0|0|0|0|0|0|1|1|0|1|55|0|0|12|338|669|Cotejo (Levantada en Casilla)|D|05/07/18 11:45:35.616000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0600'|162261C060006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|6|C|0|Rural|6|14|10|81|11|12|4|4|104|2|3|0|0|1|0|0|0|0|0|1|0|2|31|0|0|22|302|669|Recuento (Para recuento (SRA))|D|05/07/18 21:19:11.725000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0400'|162261C040006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|4|C|0|Rural|6|28|14|67|19|10|4|1|103|5|1|1|0|0|0|0|0|0|0|4|0|0|35|0|0|17|309|669|Recuento (Para recuento (SRA))|D|05/07/18 21:15:04.092000|URUAPAN
162261C0500'|162261C050006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|5|C|0|Rural|6|30|19|78|16|15|5|1|96|3|0|0|0|2|0|0|0|0|3|1|0|2|27|0|0|21|319|669|Recuento (Para recuento (SRA))|D|05/07/18 21:17:20.413000|URUAPAN
162261C0500'|162261C050006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|5|C|0|Rural|6|30|19|78|16|15|5|1|96|3|0|0|0|2|0|0|0|0|3|1|0|2|27|0|0|21|319|669|Recuento (Para recuento (SRA))|D|05/07/18 21:17:20.413000|URUAPAN
162261C0500'|162261C050006|16|MICHOACAN|9|URUAPAN DEL PROGRESO|2261|5|C|0|Rural|6|30|19|78|16|15|5|1|96|3|0|0|0|2|0|0|0|0|3|1|0|2|27|0|0|21|319|669|Recuento (Para recuento (SRA))|D|05/07/18 21:17:20.413000|URUAPAN
